pas_id	chrom	start	end	strand	assigned_gene_id	n_samestrand_gene_bodies	gene_name	gene_biotype	n_pairs_replicated	max_patient_support	max_abs_effect	disclosure
483749	9	125149126	125149128	-	ENSG00000119414	1	PPP6C	protein_coding	1	2	0.37133	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
483810	9	125234810	125235687	-	ENSG00000044574	1	HSPA5	protein_coding	1	2	0.10920	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
483811	9	125236235	125236240	-	ENSG00000044574	1	HSPA5	protein_coding	1	2	0.11653	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
483880	9	125364353	125365009	+	ENSG00000165219	1	GAPVD1	protein_coding	1	2	0.45735	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
484061	9	125966697	125967377	+	ENSG00000167081	1	PBX3	protein_coding	2	2	0.47331	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
484171	9	126837730	126838210	+	ENSG00000169155	1	ZBTB43	protein_coding	2	3	0.41850	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
484282	9	127447673	127447728	-	ENSG00000197958	1	RPL12	protein_coding	1	2	0.27849	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
484599	9	128109154	128109245	+	ENSG00000148339	1	SLC25A25	protein_coding	1	2	0.45242	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
484683	9	128334030	128334072	+	ENSG00000167113	1	COQ4	protein_coding	3	3	0.46154	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
484696	9	128361213	128361223	+	ENSG00000167114	1	SLC27A4	protein_coding	2	2	0.24380	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
484818	9	128633629	128633662	+	ENSG00000197694	1	SPTAN1	protein_coding	2	3	0.37749	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
484868	9	128695446	128695533	+	ENSG00000119335	1	SET	protein_coding	1	2	0.51196	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
484869	9	128695968	128696396	+	ENSG00000119335	1	SET	protein_coding	4	4	0.35194	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
484880	9	128729785	128730240	-	ENSG00000160445	1	ZER1	protein_coding	3	4	0.68963	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
485164	9	129635568	129635600	+	ENSG00000148335	1	NTMT1	protein_coding	1	3	0.34963	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
485202	9	129810788	129811290	+	ENSG00000136816	1	TOR1B	protein_coding	4	3	0.68175	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
485248	9	129881431	129881842	+	ENSG00000136878	1	USP20	protein_coding	2	2	0.65556	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
485266	9	129895260	129896151	-	ENSG00000187239	1	FNBP1	protein_coding	5	5	0.36130	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
485469	9	130135121	130135405	+	ENSG00000148358	1	GPR107	protein_coding	1	2	0.28291	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
485472	9	130139772	130140165	+	ENSG00000148358	1	GPR107	protein_coding	2	3	0.45666	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
485518	9	130581425	130582483	+	ENSG00000107164	1	FUBP3	protein_coding	1	2	0.46795	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
485539	9	130637966	130638352	+	ENSG00000107164	1	FUBP3	protein_coding	1	2	0.39996	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
485733	9	131233624	131233707	+	ENSG00000126883	1	NUP214	protein_coding	1	2	0.34082	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
485831	9	131499722	131500197	+	ENSG00000130723	1	PRRC2B	protein_coding	2	4	0.33775	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
485839	9	131523340	131523799	+	ENSG00000130714	1	POMT1	protein_coding	1	2	0.63942	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
485871	9	131576769	131576775	-	ENSG00000107263	1	RAPGEF1	protein_coding	5	5	0.41860	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
486064	9	132261355	132262045	-	ENSG00000107290	1	SETX	protein_coding	1	2	0.44254	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
486232	9	132889685	132890108	+	ENSG00000165698	1	SPACA9	protein_coding	1	2	0.64618	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
486283	9	133097719	133097814	-	ENSG00000160271	1	RALGDS	protein_coding	4	6	0.57690	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
486351	9	133361463	133361491	-	ENSG00000148248	1	SURF4	protein_coding	3	6	0.45331	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
486540	9	134843665	134843671	+	ENSG00000130635	1	COL5A1	protein_coding	1	2	0.55217	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
486541	9	134844171	134844548	+	ENSG00000130635	1	COL5A1	protein_coding	1	3	0.48166	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
486550	9	134908310	134908721	-	ENSG00000085265	1	FCN1	protein_coding	1	2	0.16798	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
486785	9	136494443	136495021	-	ENSG00000148400	1	NOTCH1	protein_coding	3	3	0.70599	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
487017	9	137191615	137192025	-	ENSG00000176058	1	TPRN	protein_coding	2	2	0.34074	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
487281	9	137835221	137836127	+	ENSG00000181090	1	EHMT1	protein_coding	2	3	0.64646	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
488646	X	1309542	1310578	+	ENSG00000198223	1	CSF2RA	protein_coding	2	2	0.49176	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
488719	X	1382487	1382689	+	ENSG00000185291	1	IL3RA	protein_coding	5	5	0.80888	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
488725	X	1386137	1386310	-	ENSG00000169100	1	SLC25A6	protein_coding	3	3	0.13398	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
488987	X	2220710	2220851	-	ENSG00000169084	1	DHRSX	protein_coding	3	2	0.60022	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
489176	X	2733453	2733810	+	ENSG00000002586	1	CD99	protein_coding	2	2	0.11692	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
489184	X	2741229	2741309	+	ENSG00000002586	1	CD99	protein_coding	1	2	0.14132	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
489284	X	3604369	3604775	-	ENSG00000183943	1	PRKX	protein_coding	2	3	0.62010	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
489759	X	9719056	9719743	+	ENSG00000101849	1	TBL1X	protein_coding	3	3	0.70834	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
490198	X	13709577	13709674	+	ENSG00000123595	1	RAB9A	protein_coding	1	2	0.27472	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
490247	X	13768961	13769361	+	ENSG00000046651	1	OFD1	protein_coding	1	2	0.14030	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
490348	X	15319451	15319865	-	ENSG00000165195	1	PIGA	protein_coding	1	2	0.50740	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
490489	X	15826067	15826096	-	ENSG00000182287	1	AP1S2	protein_coding	2	3	0.44241	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
490495	X	15830048	15830787	-	ENSG00000182287	1	AP1S2	protein_coding	2	3	0.55371	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
490620	X	16764909	16765430	+	ENSG00000169895	1	SYAP1	protein_coding	3	4	0.22078	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
490671	X	16843913	16844519	+	ENSG00000086712	1	TXLNG	protein_coding	1	4	0.45798	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
490673	X	16844649	16844650	-	ENSG00000102054	1	RBBP7	protein_coding	1	2	0.15638	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
491257	X	20124512	20124929	-	ENSG00000173674	1	EIF1AX	protein_coding	2	4	0.18804	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
491258	X	20125484	20126493	-	ENSG00000173674	1	EIF1AX	protein_coding	2	4	0.20495	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
491261	X	20127217	20127405	-	ENSG00000173674	1	EIF1AX	protein_coding	3	2	0.22184	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
491280	X	20149910	20150592	-	ENSG00000177189	1	RPS6KA3	protein_coding	1	2	0.26186	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
491665	X	23686396	23686397	+	ENSG00000123131	1	PRDX4	protein_coding	1	2	0.48331	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
491741	X	23785792	23786279	+	ENSG00000130066	1	SAT1	protein_coding	1	2	0.24470	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
491869	X	24078779	24078810	+	ENSG00000130741	1	EIF2S3	protein_coding	7	6	0.41149	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
492229	X	30694413	30694675	+	ENSG00000198814	1	GK	protein_coding	3	2	0.46767	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
492263	X	30728920	30728934	+	ENSG00000198814	1	GK	protein_coding	1	2	0.24186	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
492265	X	30729299	30729961	+	ENSG00000198814	1	GK	protein_coding	4	4	0.47850	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
492704	X	40051245	40052237	-	ENSG00000183337	1	BCOR	protein_coding	1	2	0.23230	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
492768	X	40605871	40605884	+	ENSG00000182220	1	ATP6AP2	protein_coding	7	5	0.50261	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
492769	X	40606290	40606637	+	ENSG00000182220	1	ATP6AP2	protein_coding	3	4	0.50437	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
492775	X	40626920	40627408	-	ENSG00000185753	1	CXorf38	protein_coding	1	2	0.26678	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
492979	X	41350066	41350274	+	ENSG00000215301	1	DDX3X	protein_coding	3	5	0.38467	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
493039	X	41519203	41519901	-	ENSG00000147044	1	CASK	protein_coding	1	3	0.47968	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
493476	X	45111419	45112602	+	ENSG00000147050	1	KDM6A	protein_coding	1	2	0.51750	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
493789	X	47215127	47215168	+	ENSG00000130985	1	UBA1	protein_coding	5	4	0.39742	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
493880	X	47635520	47636116	-	ENSG00000126767	1	ELK1	protein_coding	1	2	0.51434	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
494008	X	48577661	48577662	+	ENSG00000102317	1	RBM3	protein_coding	1	2	0.17733	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
494083	X	48903182	48903189	-	ENSG00000102100	1	SLC35A2	protein_coding	1	3	0.39954	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
494567	X	53191972	53192696	-	ENSG00000126012	1	KDM5C	protein_coding	2	2	0.41295	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
494658	X	53532789	53532794	-	ENSG00000086758	1	HUWE1	protein_coding	3	2	0.41998	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
495115	X	56731985	56732471	+	ENSG00000204272	1	NBDY	protein_coding	2	2	0.31867	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
495145	X	56817570	56817696	+	ENSG00000204272	1	NBDY	protein_coding	5	5	0.32510	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
495318	X	57488851	57489196	+	ENSG00000165591	1	FAAH2	protein_coding	3	3	0.20833	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
495785	X	65741930	65741931	+	ENSG00000147065	1	MSN	protein_coding	8	5	0.44586	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
496294	X	71301051	71301168	+	ENSG00000147140	1	NONO	protein_coding	2	3	0.20076	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
496421	X	71573931	71574521	+	ENSG00000147162	1	OGT	protein_coding	1	2	0.28624	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
496425	X	71575831	71575892	+	ENSG00000147162	1	OGT	protein_coding	1	4	0.35433	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
496565	X	72272602	72272692	-	ENSG00000198034	1	RPS4X	protein_coding	1	2	0.12012	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
497030	X	74585225	74585822	-	ENSG00000131263	1	RLIM	protein_coding	1	3	0.41344	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
497253	X	77506407	77507503	-	ENSG00000085224	1	ATRX	protein_coding	2	3	0.25013	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
497389	X	77826267	77826364	-	ENSG00000102158	1	MAGT1	protein_coding	2	3	0.40548	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
497512	X	78126181	78126273	+	ENSG00000102144	1	PGK1	protein_coding	4	3	0.17516	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
497514	X	78126761	78126949	+	ENSG00000102144	1	PGK1	protein_coding	6	3	0.28675	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
497728	X	79360383	79360446	-	ENSG00000078596	1	ITM2A	protein_coding	1	2	0.41166	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
497933	X	81297313	81297769	+	ENSG00000131171	1	SH3BGRL	protein_coding	11	6	0.58345	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
497934	X	81298249	81298547	+	ENSG00000131171	1	SH3BGRL	protein_coding	7	4	0.27119	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
499022	X	101349449	101349819	-	ENSG00000010671	1	BTK	protein_coding	1	2	0.59133	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
499058	X	101397800	101397807	-	ENSG00000102393	1	GLA	protein_coding	8	5	0.49308	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
499060	X	101398223	101398697	-	ENSG00000102393	1	GLA	protein_coding	1	2	0.24806	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
499135	X	101626843	101627843	+	ENSG00000102401	1	ARMCX3	protein_coding	4	4	0.36330	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
499347	X	103675497	103675498	-	ENSG00000123562	1	MORF4L2	protein_coding	13	6	0.53641	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
499348	X	103675742	103675743	-	ENSG00000123562	1	MORF4L2	protein_coding	3	2	0.38715	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
